model,storage,carrier,condition,price
Apple iPhone 8 Plus,128,Verizon,Good,312.99
Apple iPhone 8 Plus,128,Verizon,Fair,312.99
Apple iPhone 8 Plus,128,Verizon,Broken,247.24
Apple iPhone 8 Plus,128,AT&T,Like New,307.72
Apple iPhone 8 Plus,128,AT&T,Good,310.43
Apple iPhone 8 Plus,128,AT&T,Fair,310.43
Apple iPhone 8 Plus,128,AT&T,Broken,176.09
Apple iPhone 8 Plus,128,T-Mobile,Like New,315.97
Apple iPhone 8 Plus,128,T-Mobile,Good,318.7
Apple iPhone 8 Plus,128,T-Mobile,Fair,318.7
Apple iPhone 8 Plus,128,T-Mobile,Broken,172.32
Apple iPhone 8 Plus,128,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 8 Plus,128,Sprint,Good,307.12
Apple iPhone 8 Plus,128,Sprint,Fair,307.12
Apple iPhone 8 Plus,128,Sprint,Broken,196.22
Apple iPhone 8 Plus,256,Unlocked,Like New,337.96
Apple iPhone 8 Plus,256,Unlocked,Good,312.1
Apple iPhone 8 Plus,256,Unlocked,Fair,305.52
Apple iPhone 8 Plus,256,Unlocked,Broken,230.67
Apple iPhone 8 Plus,256,Verizon,Like New,337.96
Apple iPhone 8 Plus,256,Verizon,Good,313.42
Apple iPhone 8 Plus,256,Verizon,Fair,306.14
Apple iPhone 8 Plus,256,Verizon,Broken,230.67
Apple iPhone 8 Plus,256,AT&T,Like New,325.2
Apple iPhone 8 Plus,256,AT&T,Good,304.52
Apple iPhone 8 Plus,256,AT&T,Fair,299.26
Apple iPhone 8 Plus,256,AT&T,Broken,210.33
Apple iPhone 8 Plus,256,T-Mobile,Like New,332.29
Apple iPhone 8 Plus,256,T-Mobile,Good,314.87
Apple iPhone 8 Plus,256,T-Mobile,Fair,311.88
Apple iPhone 8 Plus,256,T-Mobile,Broken,204.48
Apple iPhone 8 Plus,256,Sprint,Like New,308.34
Apple iPhone 8 Plus,256,Sprint,Good,313.47
Apple iPhone 8 Plus,256,Sprint,Fair,312.02
Apple iPhone 8 Plus,256,Sprint,Broken,206.9
Apple iPhone SE (2nd Generation),64,Unlocked,Like New,297.26
Apple iPhone SE (2nd Generation),64,Unlocked,Good,279.47
Apple iPhone SE (2nd Generation),64,Unlocked,Fair,278.2
Apple iPhone SE (2nd Generation),64,Unlocked,Broken,183.73
Apple iPhone SE (2nd Generation),64,Verizon,Like New,297.26
Apple iPhone SE (2nd Generation),64,Verizon,Good,279.48
Apple iPhone SE (2nd Generation),64,Verizon,Fair,277.49
Apple iPhone SE (2nd Generation),64,Verizon,Broken,183.73
Apple iPhone SE (2nd Generation),64,AT&T,Like New,280.97
Apple iPhone SE (2nd Generation),64,AT&T,Good,261.41
Apple iPhone SE (2nd Generation),64,AT&T,Fair,262.82
Apple iPhone SE (2nd Generation),64,AT&T,Broken,167.65
Apple iPhone SE (2nd Generation),64,T-Mobile,Like New,284.39
Apple iPhone SE (2nd Generation),64,T-Mobile,Good,265.32
Apple iPhone SE (2nd Generation),64,T-Mobile,Fair,261.94
Apple iPhone SE (2nd Generation),64,T-Mobile,Broken,171.4
Apple iPhone SE (2nd Generation),64,Sprint,Like New,274.93
Apple iPhone SE (2nd Generation),64,Sprint,Good,264.51
Apple iPhone SE (2nd Generation),64,Sprint,Fair,257.22
Apple iPhone SE (2nd Generation),64,Sprint,Broken,172.99
Apple iPhone SE (2nd Generation),128,Unlocked,Like New,344.07
Apple iPhone SE (2nd Generation),128,Unlocked,Good,331.93
Apple iPhone SE (2nd Generation),128,Unlocked,Fair,329.82
Apple iPhone SE (2nd Generation),128,Unlocked,Broken,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),128,Verizon,Like New,344.07
Apple iPhone SE (2nd Generation),128,Verizon,Good,331.93
Apple iPhone SE (2nd Generation),128,Verizon,Fair,329.82
Apple iPhone SE (2nd Generation),128,Verizon,Broken,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),128,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),128,AT&T,Good,308.99
Apple iPhone SE (2nd Generation),128,AT&T,Fair,303.59
Apple iPhone SE (2nd Generation),128,AT&T,Broken,168.24
Apple iPhone SE (2nd Generation),128,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),128,T-Mobile,Good,315.5
Apple iPhone SE (2nd Generation),128,T-Mobile,Fair,320.91
Apple iPhone SE (2nd Generation),128,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),128,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),128,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),128,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),128,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,Unlocked,Like New,404.8
Apple iPhone SE (2nd Generation),256,Unlocked,Good,384.75
Apple iPhone SE (2nd Generation),256,Unlocked,Fair,384.75
Apple iPhone SE (2nd Generation),256,Unlocked,Broken,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,Verizon,Like New,404.8
Apple iPhone SE (2nd Generation),256,Verizon,Good,384.75
Apple iPhone SE (2nd Generation),256,Verizon,Fair,386.77
Apple iPhone SE (2nd Generation),256,Verizon,Broken,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,AT&T,Like New,363.46
Apple iPhone SE (2nd Generation),256,AT&T,Good,376.47
Apple iPhone SE (2nd Generation),256,AT&T,Fair,376.47
Apple iPhone SE (2nd Generation),256,AT&T,Broken,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,T-Mobile,Good,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,T-Mobile,Fair,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone SE (2nd Generation),256,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone X,64,Unlocked,Like New,336.47
Apple iPhone X,64,Unlocked,Good,303.03
Apple iPhone X,64,Unlocked,Fair,298.98
Apple iPhone X,64,Unlocked,Broken,208.54
Apple iPhone X,64,Verizon,Like New,336.47
Apple iPhone X,64,Verizon,Good,303.98
Apple iPhone X,64,Verizon,Fair,297.99
Apple iPhone X,64,Verizon,Broken,208.81
Apple iPhone X,64,AT&T,Like New,332.8
Apple iPhone X,64,AT&T,Good,298.46
Apple iPhone X,64,AT&T,Fair,293.5
Apple iPhone X,64,AT&T,Broken,195.97
Apple iPhone X,64,T-Mobile,Like New,334.78
Apple iPhone X,64,T-Mobile,Good,304.24
Apple iPhone X,64,T-Mobile,Fair,299.35
Apple iPhone X,64,T-Mobile,Broken,199.31
Apple iPhone X,64,Sprint,Like New,328.06
Apple iPhone X,64,Sprint,Good,302.51
Apple iPhone X,64,Sprint,Fair,301.14
Apple iPhone X,64,Sprint,Broken,213.86
Apple iPhone X,256,Unlocked,Like New,370.55
Apple iPhone X,256,Unlocked,Good,334.23
Apple iPhone X,256,Unlocked,Fair,330.39
Apple iPhone X,256,Unlocked,Broken,242.76
Apple iPhone X,256,Verizon,Like New,370.55
Apple iPhone X,256,Verizon,Good,334.23
Apple iPhone X,256,Verizon,Fair,322.38
Apple iPhone X,256,Verizon,Broken,243.1
Apple iPhone X,256,AT&T,Like New,369.95
Apple iPhone X,256,AT&T,Good,322.22
Apple iPhone X,256,AT&T,Fair,317.58
Apple iPhone X,256,AT&T,Broken,229.01
Apple iPhone X,256,T-Mobile,Like New,376.23
Apple iPhone X,256,T-Mobile,Good,338.38
Apple iPhone X,256,T-Mobile,Fair,333.92
Apple iPhone X,256,T-Mobile,Broken,240.37
Apple iPhone X,256,Sprint,Like New,370.46
Apple iPhone X,256,Sprint,Good,346.04
Apple iPhone X,256,Sprint,Fair,341.89
Apple iPhone X,256,Sprint,Broken,229.98
Apple iPhone XR,64,Unlocked,Like New,337.82
Apple iPhone XR,64,Unlocked,Good,312.98
Apple iPhone XR,64,Unlocked,Fair,307.37
Apple iPhone XR,64,Unlocked,Broken,206.25
Apple iPhone XR,64,Verizon,Like New,337.43
Apple iPhone XR,64,Verizon,Good,314.66
Apple iPhone XR,64,Verizon,Fair,307.57
Apple iPhone XR,64,Verizon,Broken,206.25
Apple iPhone XR,64,AT&T,Like New,316.71
Apple iPhone XR,64,AT&T,Good,294.48
Apple iPhone XR,64,AT&T,Fair,286.26
Apple iPhone XR,64,AT&T,Broken,176.89
Apple iPhone XR,64,T-Mobile,Like New,315.0
Apple iPhone XR,64,T-Mobile,Good,299.11
Apple iPhone XR,64,T-Mobile,Fair,285.82
Apple iPhone XR,64,T-Mobile,Broken,202.52
Apple iPhone XR,64,Sprint,Like New,307.07
Apple iPhone XR,64,Sprint,Good,293.98
Apple iPhone XR,64,Sprint,Fair,290.38
Apple iPhone XR,64,Sprint,Broken,205.14
Apple iPhone XR,128,Unlocked,Like New,374.43
Apple iPhone XR,128,Unlocked,Good,352.83
Apple iPhone XR,128,Unlocked,Fair,345.95
Apple iPhone XR,128,Unlocked,Broken,249.16
Apple iPhone XR,128,Verizon,Like New,374.43
Apple iPhone XR,128,Verizon,Good,352.83
Apple iPhone XR,128,Verizon,Fair,345.95
Apple iPhone XR,128,Verizon,Broken,248.74
Apple iPhone XR,128,AT&T,Like New,344.54
Apple iPhone XR,128,AT&T,Good,319.43
Apple iPhone XR,128,AT&T,Fair,306.29
Apple iPhone XR,128,AT&T,Broken,202.29
Apple iPhone XR,128,T-Mobile,Like New,335.17
Apple iPhone XR,128,T-Mobile,Good,338.72
Apple iPhone XR,128,T-Mobile,Fair,326.87
Apple iPhone XR,128,T-Mobile,Broken,215.88
Apple iPhone XR,128,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone XR,128,Sprint,Good,262.24
Apple iPhone XR,128,Sprint,Fair,264.32
Apple iPhone XR,128,Sprint,Broken,231.27
Apple iPhone XR,256,Unlocked,Like New,392.63
Apple iPhone XR,256,Unlocked,Good,390.77
Apple iPhone XR,256,Unlocked,Fair,385.8
Apple iPhone XR,256,Unlocked,Broken,265.37
Apple iPhone XR,256,Verizon,Like New,392.63
Apple iPhone XR,256,Verizon,Good,390.77
Apple iPhone XR,256,Verizon,Fair,385.8
Apple iPhone XR,256,Verizon,Broken,265.37
Apple iPhone XR,256,AT&T,Like New,368.96
Apple iPhone XR,256,AT&T,Good,345.56
Apple iPhone XR,256,AT&T,Fair,341.86
Apple iPhone XR,256,AT&T,Broken,223.21
Apple iPhone XR,256,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone XR,256,T-Mobile,Good,371.6
Apple iPhone XR,256,T-Mobile,Fair,371.6
Apple iPhone XR,256,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone XR,256,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone XR,256,Sprint,Good,337.0
Apple iPhone XR,256,Sprint,Fair,337.0
Apple iPhone XR,256,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone XS,64,Unlocked,Like New,384.57
Apple iPhone XS,64,Unlocked,Good,349.58
Apple iPhone XS,64,Unlocked,Fair,344.49
Apple iPhone XS,64,Unlocked,Broken,250.81
Apple iPhone XS,64,Verizon,Like New,384.57
Apple iPhone XS,64,Verizon,Good,349.58
Apple iPhone XS,64,Verizon,Fair,344.57
Apple iPhone XS,64,Verizon,Broken,250.81
Apple iPhone XS,64,AT&T,Like New,355.47
Apple iPhone XS,64,AT&T,Good,335.01
Apple iPhone XS,64,AT&T,Fair,327.22
Apple iPhone XS,64,AT&T,Broken,227.55
Apple iPhone XS,64,T-Mobile,Like New,348.55
Apple iPhone XS,64,T-Mobile,Good,340.92
Apple iPhone XS,64,T-Mobile,Fair,339.22
Apple iPhone XS,64,T-Mobile,Broken,193.22
Apple iPhone XS,64,Sprint,Like New,363.17
Apple iPhone XS,64,Sprint,Good,338.13
Apple iPhone XS,64,Sprint,Fair,322.36
Apple iPhone XS,64,Sprint,Broken,205.66
Apple iPhone XS,256,Unlocked,Like New,427.21
Apple iPhone XS,256,Unlocked,Good,399.11
Apple iPhone XS,256,Unlocked,Fair,392.7
Apple iPhone XS,256,Unlocked,Broken,276.3
Apple iPhone XS,256,Verizon,Like New,427.21
Apple iPhone XS,256,Verizon,Good,399.11
Apple iPhone XS,256,Verizon,Fair,392.7
Apple iPhone XS,256,Verizon,Broken,277.35
Apple iPhone XS,256,AT&T,Like New,375.5
Apple iPhone XS,256,AT&T,Good,383.74
Apple iPhone XS,256,AT&T,Fair,381.33
Apple iPhone XS,256,AT&T,Broken,245.84
Apple iPhone XS,256,T-Mobile,Like New,400.0
Apple iPhone XS,256,T-Mobile,Good,401.47
Apple iPhone XS,256,T-Mobile,Fair,401.47
Apple iPhone XS,256,T-Mobile,Broken,243.53
Apple iPhone XS,256,Sprint,Like New,400.0
Apple iPhone XS,256,Sprint,Good,392.43
Apple iPhone XS,256,Sprint,Fair,392.43
Apple iPhone XS,256,Sprint,Broken,277.48
Apple iPhone XS,512,Unlocked,Like New,426.8
Apple iPhone XS,512,Unlocked,Good,435.59
Apple iPhone XS,512,Unlocked,Fair,433.74
Apple iPhone XS,512,Unlocked,Broken,316.53
Apple iPhone XS,512,Verizon,Like New,426.8
Apple iPhone XS,512,Verizon,Good,435.59
Apple iPhone XS,512,Verizon,Fair,433.74
Apple iPhone XS,512,Verizon,Broken,316.53
Apple iPhone XS,512,AT&T,Like New,division by zero
Apple iPhone XS,512,AT&T,Good,432.73
Apple iPhone XS,512,AT&T,Fair,432.73
Apple iPhone XS,512,AT&T,Broken,**NOT ENOUGH RESULTS**
Apple iPhone XS,512,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone XS,512,T-Mobile,Good,389.74
Apple iPhone XS,512,T-Mobile,Fair,389.74
Apple iPhone XS,512,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone XS,512,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone XS,512,Sprint,Good,405.0
Apple iPhone XS,512,Sprint,Fair,405.0
Apple iPhone XS,512,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone XS Max,64,Unlocked,Like New,460.49
Apple iPhone XS Max,64,Unlocked,Good,432.92
Apple iPhone XS Max,64,Unlocked,Fair,426.27
Apple iPhone XS Max,64,Unlocked,Broken,286.95
Apple iPhone XS Max,64,Verizon,Like New,460.27
Apple iPhone XS Max,64,Verizon,Good,432.92
Apple iPhone XS Max,64,Verizon,Fair,426.27
Apple iPhone XS Max,64,Verizon,Broken,287.86
Apple iPhone XS Max,64,AT&T,Like New,423.83
Apple iPhone XS Max,64,AT&T,Good,401.76
Apple iPhone XS Max,64,AT&T,Fair,396.23
Apple iPhone XS Max,64,AT&T,Broken,270.51
Apple iPhone XS Max,64,T-Mobile,Like New,415.63
Apple iPhone XS Max,64,T-Mobile,Good,422.82
Apple iPhone XS Max,64,T-Mobile,Fair,414.37
Apple iPhone XS Max,64,T-Mobile,Broken,269.58
Apple iPhone XS Max,64,Sprint,Like New,419.79
Apple iPhone XS Max,64,Sprint,Good,408.71
Apple iPhone XS Max,64,Sprint,Fair,406.53
Apple iPhone XS Max,64,Sprint,Broken,284.01
Apple iPhone XS Max,256,Unlocked,Like New,494.09
Apple iPhone XS Max,256,Unlocked,Good,460.87
Apple iPhone XS Max,256,Unlocked,Fair,459.04
Apple iPhone XS Max,256,Unlocked,Broken,336.33
Apple iPhone XS Max,256,Verizon,Like New,494.97
Apple iPhone XS Max,256,Verizon,Good,459.85
Apple iPhone XS Max,256,Verizon,Fair,459.04
Apple iPhone XS Max,256,Verizon,Broken,336.33
Apple iPhone XS Max,256,AT&T,Like New,459.79
Apple iPhone XS Max,256,AT&T,Good,429.75
Apple iPhone XS Max,256,AT&T,Fair,427.31
Apple iPhone XS Max,256,AT&T,Broken,304.39
Apple iPhone XS Max,256,T-Mobile,Like New,488.67
Apple iPhone XS Max,256,T-Mobile,Good,486.46
Apple iPhone XS Max,256,T-Mobile,Fair,475.65
Apple iPhone XS Max,256,T-Mobile,Broken,307.1
Apple iPhone XS Max,256,Sprint,Like New,486.64
Apple iPhone XS Max,256,Sprint,Good,469.9
Apple iPhone XS Max,256,Sprint,Fair,466.22
Apple iPhone XS Max,256,Sprint,Broken,324.1
Apple iPhone XS Max,512,Unlocked,Like New,583.99
Apple iPhone XS Max,512,Unlocked,Good,513.14
Apple iPhone XS Max,512,Unlocked,Fair,509.99
Apple iPhone XS Max,512,Unlocked,Broken,380.93
Apple iPhone XS Max,512,Verizon,Like New,583.99
Apple iPhone XS Max,512,Verizon,Good,513.2
Apple iPhone XS Max,512,Verizon,Fair,510.26
Apple iPhone XS Max,512,Verizon,Broken,382.15
Apple iPhone XS Max,512,AT&T,Like New,486.79
Apple iPhone XS Max,512,AT&T,Good,482.81
Apple iPhone XS Max,512,AT&T,Fair,480.23
Apple iPhone XS Max,512,AT&T,Broken,350.76
Apple iPhone XS Max,512,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone XS Max,512,T-Mobile,Good,495.5
Apple iPhone XS Max,512,T-Mobile,Fair,471.62
Apple iPhone XS Max,512,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone XS Max,512,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone XS Max,512,Sprint,Good,454.5
Apple iPhone XS Max,512,Sprint,Fair,454.5
Apple iPhone XS Max,512,Sprint,Broken,363.33
Apple iPhone 11,64,Unlocked,Like New,514.6
Apple iPhone 11,64,Unlocked,Good,485.47
Apple iPhone 11,64,Unlocked,Fair,476.75
Apple iPhone 11,64,Unlocked,Broken,303.77
Apple iPhone 11,64,Verizon,Like New,514.6
Apple iPhone 11,64,Verizon,Good,485.47
Apple iPhone 11,64,Verizon,Fair,476.55
Apple iPhone 11,64,Verizon,Broken,303.77
Apple iPhone 11,64,AT&T,Like New,508.59
Apple iPhone 11,64,AT&T,Good,448.06
Apple iPhone 11,64,AT&T,Fair,438.28
Apple iPhone 11,64,AT&T,Broken,320.09
Apple iPhone 11,64,T-Mobile,Like New,460.89
Apple iPhone 11,64,T-Mobile,Good,442.63
Apple iPhone 11,64,T-Mobile,Fair,440.42
Apple iPhone 11,64,T-Mobile,Broken,335.03
Apple iPhone 11,64,Sprint,Like New,465.49
Apple iPhone 11,64,Sprint,Good,433.16
Apple iPhone 11,64,Sprint,Fair,424.13
Apple iPhone 11,64,Sprint,Broken,325.52
Apple iPhone 11,128,Unlocked,Like New,562.39
Apple iPhone 11,128,Unlocked,Good,553.85
Apple iPhone 11,128,Unlocked,Fair,551.86
Apple iPhone 11,128,Unlocked,Broken,327.07
Apple iPhone 11,128,Verizon,Like New,562.39
Apple iPhone 11,128,Verizon,Good,553.59
Apple iPhone 11,128,Verizon,Fair,552.12
Apple iPhone 11,128,Verizon,Broken,327.07
Apple iPhone 11,128,AT&T,Like New,518.88
Apple iPhone 11,128,AT&T,Good,502.13
Apple iPhone 11,128,AT&T,Fair,478.88
Apple iPhone 11,128,AT&T,Broken,344.47
Apple iPhone 11,128,T-Mobile,Like New,536.66
Apple iPhone 11,128,T-Mobile,Good,506.97
Apple iPhone 11,128,T-Mobile,Fair,505.4
Apple iPhone 11,128,T-Mobile,Broken,370.66
Apple iPhone 11,128,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 11,128,Sprint,Good,480.92
Apple iPhone 11,128,Sprint,Fair,480.92
Apple iPhone 11,128,Sprint,Broken,380.95
Apple iPhone 11,256,Unlocked,Like New,602.85
Apple iPhone 11,256,Unlocked,Good,584.28
Apple iPhone 11,256,Unlocked,Fair,583.33
Apple iPhone 11,256,Unlocked,Broken,357.53
Apple iPhone 11,256,Verizon,Like New,602.85
Apple iPhone 11,256,Verizon,Good,585.8
Apple iPhone 11,256,Verizon,Fair,583.33
Apple iPhone 11,256,Verizon,Broken,357.53
Apple iPhone 11,256,AT&T,Like New,550.75
Apple iPhone 11,256,AT&T,Good,518.65
Apple iPhone 11,256,AT&T,Fair,518.65
Apple iPhone 11,256,AT&T,Broken,347.16
Apple iPhone 11,256,T-Mobile,Like New,527.5
Apple iPhone 11,256,T-Mobile,Good,551.0
Apple iPhone 11,256,T-Mobile,Fair,551.0
Apple iPhone 11,256,T-Mobile,Broken,396.66
Apple iPhone 11,256,Sprint,Like New,division by zero
Apple iPhone 11,256,Sprint,Good,616.66
Apple iPhone 11,256,Sprint,Fair,616.66
Apple iPhone 11,256,Sprint,Broken,401.98
Apple iPhone 11 Pro,64,Unlocked,Like New,662.06
Apple iPhone 11 Pro,64,Unlocked,Good,628.76
Apple iPhone 11 Pro,64,Unlocked,Fair,626.7
Apple iPhone 11 Pro,64,Unlocked,Broken,413.32
Apple iPhone 11 Pro,64,Verizon,Like New,662.06
Apple iPhone 11 Pro,64,Verizon,Good,628.76
Apple iPhone 11 Pro,64,Verizon,Fair,625.36
Apple iPhone 11 Pro,64,Verizon,Broken,413.32
Apple iPhone 11 Pro,64,AT&T,Like New,606.99
Apple iPhone 11 Pro,64,AT&T,Good,584.06
Apple iPhone 11 Pro,64,AT&T,Fair,575.95
Apple iPhone 11 Pro,64,AT&T,Broken,396.55
Apple iPhone 11 Pro,64,T-Mobile,Like New,591.0
Apple iPhone 11 Pro,64,T-Mobile,Good,589.31
Apple iPhone 11 Pro,64,T-Mobile,Fair,589.3
Apple iPhone 11 Pro,64,T-Mobile,Broken,399.25
Apple iPhone 11 Pro,64,Sprint,Like New,608.5
Apple iPhone 11 Pro,64,Sprint,Good,598.41
Apple iPhone 11 Pro,64,Sprint,Fair,598.41
Apple iPhone 11 Pro,64,Sprint,Broken,454.61
Apple iPhone 11 Pro,256,Unlocked,Like New,740.42
Apple iPhone 11 Pro,256,Unlocked,Good,728.96
Apple iPhone 11 Pro,256,Unlocked,Fair,719.51
Apple iPhone 11 Pro,256,Unlocked,Broken,509.13
Apple iPhone 11 Pro,256,Verizon,Like New,736.39
Apple iPhone 11 Pro,256,Verizon,Good,728.96
Apple iPhone 11 Pro,256,Verizon,Fair,719.51
Apple iPhone 11 Pro,256,Verizon,Broken,513.36
Apple iPhone 11 Pro,256,AT&T,Like New,706.78
Apple iPhone 11 Pro,256,AT&T,Good,679.43
Apple iPhone 11 Pro,256,AT&T,Fair,677.5
Apple iPhone 11 Pro,256,AT&T,Broken,419.41
Apple iPhone 11 Pro,256,T-Mobile,Like New,division by zero
Apple iPhone 11 Pro,256,T-Mobile,Good,712.74
Apple iPhone 11 Pro,256,T-Mobile,Fair,709.27
Apple iPhone 11 Pro,256,T-Mobile,Broken,356.0
Apple iPhone 11 Pro,256,Sprint,Like New,745.95
Apple iPhone 11 Pro,256,Sprint,Good,673.56
Apple iPhone 11 Pro,256,Sprint,Fair,673.56
Apple iPhone 11 Pro,256,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro,512,Unlocked,Like New,784.49
Apple iPhone 11 Pro,512,Unlocked,Good,744.93
Apple iPhone 11 Pro,512,Unlocked,Fair,742.32
Apple iPhone 11 Pro,512,Unlocked,Broken,601.14
Apple iPhone 11 Pro,512,Verizon,Like New,788.24
Apple iPhone 11 Pro,512,Verizon,Good,745.17
Apple iPhone 11 Pro,512,Verizon,Fair,743.25
Apple iPhone 11 Pro,512,Verizon,Broken,601.14
Apple iPhone 11 Pro,512,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro,512,AT&T,Good,653.49
Apple iPhone 11 Pro,512,AT&T,Fair,632.06
Apple iPhone 11 Pro,512,AT&T,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro,512,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro,512,T-Mobile,Good,division by zero
Apple iPhone 11 Pro,512,T-Mobile,Fair,division by zero
Apple iPhone 11 Pro,512,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro,512,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro,512,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro,512,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro,512,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro Max,64,Unlocked,Like New,738.51
Apple iPhone 11 Pro Max,64,Unlocked,Good,707.34
Apple iPhone 11 Pro Max,64,Unlocked,Fair,693.63
Apple iPhone 11 Pro Max,64,Unlocked,Broken,469.96
Apple iPhone 11 Pro Max,64,Verizon,Like New,738.35
Apple iPhone 11 Pro Max,64,Verizon,Good,707.34
Apple iPhone 11 Pro Max,64,Verizon,Fair,694.68
Apple iPhone 11 Pro Max,64,Verizon,Broken,469.96
Apple iPhone 11 Pro Max,64,AT&T,Like New,642.8
Apple iPhone 11 Pro Max,64,AT&T,Good,642.12
Apple iPhone 11 Pro Max,64,AT&T,Fair,634.35
Apple iPhone 11 Pro Max,64,AT&T,Broken,480.87
Apple iPhone 11 Pro Max,64,T-Mobile,Like New,675.5
Apple iPhone 11 Pro Max,64,T-Mobile,Good,662.81
Apple iPhone 11 Pro Max,64,T-Mobile,Fair,660.64
Apple iPhone 11 Pro Max,64,T-Mobile,Broken,465.49
Apple iPhone 11 Pro Max,64,Sprint,Like New,630.0
Apple iPhone 11 Pro Max,64,Sprint,Good,661.44
Apple iPhone 11 Pro Max,64,Sprint,Fair,659.92
Apple iPhone 11 Pro Max,64,Sprint,Broken,515.44
Apple iPhone 11 Pro Max,256,Unlocked,Like New,828.33
Apple iPhone 11 Pro Max,256,Unlocked,Good,781.49
Apple iPhone 11 Pro Max,256,Unlocked,Fair,775.02
Apple iPhone 11 Pro Max,256,Unlocked,Broken,541.55
Apple iPhone 11 Pro Max,256,Verizon,Like New,827.28
Apple iPhone 11 Pro Max,256,Verizon,Good,774.76
Apple iPhone 11 Pro Max,256,Verizon,Fair,771.44
Apple iPhone 11 Pro Max,256,Verizon,Broken,541.55
Apple iPhone 11 Pro Max,256,AT&T,Like New,792.51
Apple iPhone 11 Pro Max,256,AT&T,Good,726.71
Apple iPhone 11 Pro Max,256,AT&T,Fair,723.28
Apple iPhone 11 Pro Max,256,AT&T,Broken,575.82
Apple iPhone 11 Pro Max,256,T-Mobile,Like New,889.0
Apple iPhone 11 Pro Max,256,T-Mobile,Good,784.88
Apple iPhone 11 Pro Max,256,T-Mobile,Fair,782.53
Apple iPhone 11 Pro Max,256,T-Mobile,Broken,558.23
Apple iPhone 11 Pro Max,256,Sprint,Like New,954.0
Apple iPhone 11 Pro Max,256,Sprint,Good,798.74
Apple iPhone 11 Pro Max,256,Sprint,Fair,794.62
Apple iPhone 11 Pro Max,256,Sprint,Broken,652.71
Apple iPhone 11 Pro Max,512,Unlocked,Like New,877.15
Apple iPhone 11 Pro Max,512,Unlocked,Good,860.38
Apple iPhone 11 Pro Max,512,Unlocked,Fair,859.02
Apple iPhone 11 Pro Max,512,Unlocked,Broken,600.32
Apple iPhone 11 Pro Max,512,Verizon,Like New,877.15
Apple iPhone 11 Pro Max,512,Verizon,Good,860.76
Apple iPhone 11 Pro Max,512,Verizon,Fair,859.39
